id,tang_force_x,x,y,z
2544,-0.03182413725431,0.029811623865324,1.0004444652334,0
2565,-0.032756531169864,0.03053851321589,1.0004664091635,0
2586,-0.033707731523117,0.031265386416174,1.0004888816965,0
2607,-0.034679682687688,0.031992243081769,1.0005118828207,0
2628,-0.035674591893237,0.032719082828276,1.0005354125238,0
2649,-0.036694971229601,0.033445905271308,1.0005594707935,0
2670,-0.037743686765512,0.034172710026484,1.0005840576169,0
2691,-0.038824015983599,0.034899496709434,1.0006091729811,0
2712,-0.039939714922912,0.035626264935797,1.0006348168729,0
2733,-0.041095096634694,0.036353014321221,1.0006609892785,0
2754,-0.042295122796743,0.037079744481366,1.0006876901843,0
2775,-0.043545510597021,0.037806455031901,1.000714919576,0
2796,-0.044852857287025,0.038533145588505,1.0007426774394,0
2817,-0.046224785115428,0.039259815766867,1.0007709637596,0
2838,-0.047670109676423,0.039986465182689,1.0007997785217,0
2859,-0.049199035033071,0.040713093451683,1.0008291217106,0
2880,-0.050823379284776,0.04143970018957,1.0008589933107,0
2901,-0.052556834512643,0.042166285012087,1.0008893933061,0
2922,-0.054415265213689,0.042892847534977,1.0009203216808,0
2943,-0.056417049366508,0.043619387374,1.0009517784185,0
2964,-0.058583466069698,0.044345904144924,1.0009837635025,0
2985,-0.060939133139332,0.045072397463531,1.0010162769159,0
3006,-0.063512496975107,0.045798866945617,1.0010493186416,0
3027,-0.066336375171114,0.046525312206987,1.0010828886619,0
3048,-0.066988460926249,0.047251732863461,1.0011169869592,0
3069,-0.064361081617879,0.047978128530872,1.0011516135155,0
3090,-0.061661863001649,0.048704498825066,1.0011867683124,0
3111,-0.058889387729323,0.049430843361902,1.0012224513314,0
3132,-0.056038692370809,0.050157161757253,1.0012586625535,0
3153,-0.053101520724644,0.050883453627007,1.0012954019596,0
3174,-0.050066340807689,0.051609718587062,1.0013326695304,0
3195,-0.04691813083107,0.052335956253336,1.001370465246,0
3216,-0.043637922690133,0.053062166241756,1.0014087890865,0
3237,-0.040202073485112,0.053788348168268,1.0014476410316,0
3258,-0.036581214836489,0.05451450164883,1.0014870210608,0
3279,-0.032738805337383,0.055240626299416,1.0015269291533,0
3300,-0.017695141839994,0.055966721736015,1.0015673652879,0
3321,0,0.056692787574633,1.0016083294433,0
3342,0,0.057418823431288,1.0016498215978,0
3363,0,0.058144828922019,1.0016918417294,0
3384,0,0.058870803662876,1.001734389816,0
3405,0,0.059596747269928,1.001777465835,0
3426,0,0.06032265935926,1.0018210697636,0
3447,0,0.061048539546975,1.0018652015789,0
3468,0,0.061774387449189,1.0019098612574,0
3489,0,0.06250020268204,1.0019550487755,0
3510,0,0.06322598486168,1.0020007641094,0
3531,0,0.063951733604278,1.0020470072348,0
3552,0,0.064677448526024,1.0020937781273,0
3573,0,0.065403129243123,1.0021410767622,0
3594,0,0.066128775371799,1.0021889031145,0
3615,0,0.066854386528294,1.0022372571588,0
3636,0,0.06757996232887,1.0022861388697,0
3657,0,0.068305502389805,1.0023355482211,0
3678,0,0.069031006327398,1.0023854851871,0
3699,0,0.069756473757966,1.0024359497411,0
3720,0,0.070481904297847,1.0024869418566,0
3741,0,0.071207297563397,1.0025384615066,0
3762,0,0.071932653170991,1.0025905086637,0
3783,0,0.072657970737025,1.0026430833005,0
3804,0,0.073383249877917,1.0026961853891,0
3825,0,0.074108490210101,1.0027498149016,0
3846,0,0.074833691350035,1.0028039718095,0
3867,0,0.075558852914196,1.0028586560842,0
3888,0,0.076283974519084,1.0029138676967,0
3909,0,0.077009055781217,1.0029696066179,0
3930,0,0.077734096317137,1.0030258728183,0
3951,0,0.078459095743406,1.0030826662681,0
3972,0,0.079184053676609,1.0031399869373,0
3993,0,0.079908969733351,1.0031978347956,0
4014,0,0.080633843530262,1.0032562098124,0
4035,0,0.081358674683992,1.0033151119568,0
4056,0,0.082083462811214,1.0033745411977,0
4077,0,0.082808207528624,1.0034344975036,0
4098,0,0.083532908452942,1.0034949808428,0
4119,0,0.084257565200909,1.0035559911834,0
4140,0,0.08498217738929,1.0036175284931,0
4161,0,0.085706744634876,1.0036795927393,0
4182,0,0.086431266554479,1.0037421838892,0
4203,0,0.087155742764936,1.0038053019098,0
4224,0,0.087880172883107,1.0038689467675,0
4245,0,0.088604556525878,1.0039331184289,0
4266,0,0.08932889331016,1.0039978168598,0
4287,0,0.090053182852886,1.0040630420262,0
4308,0,0.090777424771017,1.0041287938935,0
4329,0,0.091501618681537,1.004195072427,0
4350,0,0.092225764201457,1.0042618775916,0
4371,0,0.092949860947812,1.0043292093519,0
4392,0,0.093673908537665,1.0043970676724,0
4413,0,0.094397906588102,1.0044654525172,0
4434,0,0.095121854716239,1.0045343638501,0
4455,0,0.095845752539214,1.0046038016346,0
4476,0,0.096569599674196,1.0046737658342,0
4497,0,0.097293395738377,1.0047442564116,0
4518,0,0.098017140348978,1.0048152733297,0
4539,0,0.098740833123248,1.0048868165509,0
4560,0,0.099464473678461,1.0049588860374,0
4581,0,0.10018806163192,1.0050314817511,0
4602,0,0.10091159660096,1.0051046036535,0
4623,0,0.10163507820293,1.005178251706,0
4644,0,0.10235850605523,1.0052524258697,0
4665,0,0.10308187977526,1.0053271261053,0
4686,0,0.10380519898048,1.0054023523733,0
4707,0,0.10452846328835,1.0054781046339,0
4728,0,0.10525167231638,1.0055543828471,0
4749,0,0.1059748256821,1.0056311869725,0
4770,0,0.10669792300307,1.0057085169696,0
4791,0,0.10742096389687,1.0057863727973,0
4812,0,0.10814394798114,1.0058647544146,0
4833,0,0.10886687487352,1.00594366178,0
4854,0,0.10958974419168,1.0060230948518,0
4875,0,0.11031255555335,1.0061030535879,0
4896,0,0.11103530857625,1.0061835379461,0
4917,0,0.11175800287818,1.0062645478838,0
4938,0,0.11248063807692,1.0063460833581,0
4959,0,0.11320321379031,1.006428144326,0
4980,0,0.11392572963622,1.006510730744,0
5001,0,0.11464818523255,1.0065938425685,0
5022,0,0.11537058019722,1.0066774797555,0
5043,0,0.1160929141482,1.0067616422607,0
5064,0,0.11681518670348,1.0068463300398,0
5085,0,0.11753739748109,1.0069315430478,0
5106,0,0.11825954609909,1.0070172812398,0
5127,0,0.11898163217556,1.0071035445703,0
5148,0,0.11970365532864,1.0071903329938,0
5169,0,0.12042561517648,1.0072776464643,0
5190,0,0.12114751133727,1.0073654849358,0
5211,0,0.12186934342925,1.0074538483616,0
5232,0,0.12259111107066,1.0075427366952,0
5253,0,0.1233128138798,1.0076321498894,0
5274,0,0.12403445147501,1.0077220878971,0
5295,0,0.12475602347464,1.0078125506706,0
5316,0,0.12547752949708,1.0079035381621,0
5337,0,0.12619896916078,1.0079950503235,0
5358,0,0.12692034208419,1.0080870871063,0
5379,0,0.12764164788582,1.008179648462,0
5400,0,0.12836288618421,1.0082727343415,0
5421,0,0.12908405659794,1.0083663446957,0
5442,0,0.1298051587456,1.008460479475,0
5463,0,0.13052619224584,1.0085551386296,0
5484,0,0.13124715671736,1.0086503221095,0
5505,0,0.13196805177886,1.0087460298643,0
5526,0,0.1326888770491,1.0088422618435,0
5547,0,0.13340963214687,1.0089390179961,0
5568,0,0.134130316691,1.009036298271,0
5589,0,0.13485093030036,1.0091341026167,0
5610,0,0.13557147259385,1.0092324309815,0
5631,0,0.13629194319041,1.0093312833134,0
5652,0,0.13701234170903,1.0094306595602,0
5673,0,0.13773266776871,1.0095305596691,0
5694,0,0.13845292098852,1.0096309835876,0
5715,0,0.13917310098755,1.0097319312623,0
5736,0,0.13989320738492,1.00983340264,0
5757,0,0.14061323979983,1.0099353976669,0
5778,0,0.14133319785147,1.0100379162892,0
5799,0,0.14205308115909,1.0101409584526,0
5820,0,0.14277288934199,1.0102445241026,0
5841,0,0.1434926220195,1.0103486131844,0
5862,0,0.14421227881098,1.0104532256431,0
5883,0,0.14493185933585,1.0105583614232,0
5904,0,0.14565136321355,1.0106640204693,0
5925,0,0.14637079006358,1.0107702027253,0
5946,0,0.14709013950546,1.0108769081352,0
5967,0,0.14780941115877,1.0109841366424,0
5988,0,0.14852860464313,1.0110918881904,0
6009,0,0.14924771957818,1.0112001627221,0
6030,0,0.14996675558362,1.0113089601803,0
6051,0,0.1506857122792,1.0114182805074,0
6072,0,0.15140458928469,1.0115281236456,0
6093,0,0.15212338621991,1.0116384895369,0
6114,0,0.15284210270474,1.0117493781227,0
6135,0,0.15356073835906,1.0118607893446,0
6156,0,0.15427929280285,1.0119727231436,0
6177,0,0.15499776565607,1.0120851794605,0
6198,0,0.15571615653879,1.0121981582358,0
6219,0,0.15643446507106,1.0123116594097,0
6240,0,0.15715269087303,1.0124256829224,0
6261,0,0.15787083356484,1.0125402287133,0
6282,0,0.15858889276672,1.012655296722,0
6303,0,0.15930686809891,1.0127708868877,0
6324,0,0.16002475918172,1.0128869991491,0
6345,0,0.16074256563549,1.0130036334449,0
6366,0,0.16146028708061,1.0131207897134,0
6387,0,0.16217792313751,1.0132384678927,0
6408,0,0.16289547342667,1.0133566679204,0
6429,0,0.16361293756862,1.0134753897342,0
6450,0,0.16433031518391,1.0135946332711,0
6471,0,0.16504760589318,1.0137143984682,0
6492,0,0.16576480931707,1.0138346852621,0
6513,0,0.1664819250763,1.0139554935892,0
6534,0,0.16719895279162,1.0140768233856,0
6555,0,0.16791589208383,1.0141986745872,0
6576,0,0.16863274257378,1.0143210471294,0
6597,0,0.16934950388236,1.0144439409476,0
6618,0,0.17006617563051,1.0145673559769,0
6639,0,0.17078275743921,1.0146912921518,0
6660,0,0.17149924892952,1.0148157494069,0
6681,0,0.17221564972251,1.0149407276764,0
6702,0,0.1729319594393,1.0150662268942,0
842,0,0.1736481777,1.015192247,0
843,0,0.20791169084953,1.0218523992794,0
864,0,0.24192189563012,1.0297042737381,0
885,0,0.27563735584611,1.0387383040766,0
906,0,0.3090169944027,1.0489434837205,0
927,0,0.34202014335204,1.0603073792304,0
948,0,0.3746065934409,1.0728161454501,0
969,0,0.40673664309939,1.0864545423748,0
990,0,0.43837114681127,1.1012059537186,0
1011,0,0.46947156280668,1.1170524071592,0
1032,0,0.50000000001939,1.133974596234,0
1053,0,0.5299192642512,1.1519519038622,0
1074,0,0.55919290348736,1.1709624274637,0
1095,0,0.58778525230772,1.1909830056439,0
1116,0,0.61566147533956,1.2119892464121,0
1137,0,0.64278760969911,1.2339555568998,0
1158,0,0.66913060637012,1.2568551745412,0
1179,0,0.69465837046898,1.2806601996797,0
1200,0,0.71933980034739,1.3053416295591,0
1221,0,0.74314482548491,1.3308693936589,0
1242,0,0.76604444312532,1.3572123903308,0
1263,0,0.78801075361192,1.3843385246912,0
1284,0,0.80901699437904,1.4122147477238,0
1305,0,0.82903757255808,1.440807096545,0
1326,0,0.84804809615845,1.4700807357819,0
1347,0,0.8660254037855,1.5000000000144,0
1368,0,0.88294759285908,1.5305284372278,0
1389,0,0.89879404629846,1.5616288532238,0
1410,0,0.9135454576411,1.5932633569363,0
1431,0,0.92718385456454,1.6253934065953,0
1452,0,0.93969262078297,1.6579798566846,0
1473,0,0.95105651629159,1.6909830056344,0
